"","quarter","down","yards_to_go","play_type","offensive_formation","offensive_personnel","defenders_in_box","pass_rushers","defensive_personnel","dropback_type","absolute_yardline","play_result","score_diff","side","time_remaining","close_game","penalty","dbs","epa_bi","pass_result"
"1583","2","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",85,4,11,"other",46.2333333333333,"0","0",5,"0","C"
"1584","2","3",6,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",81,0,11,"other",45.65,"0","0",6,"0","I"
"1585","2","1",10,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",7,5,"3 DL, 4 LB, 4 DB","TRADITIONAL",38,0,11,"other",45.4333333333333,"0","0",4,"0","I"
"1586","2","3",12,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",5,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",36,10,11,"other",44.7,"0","0",5,"0","C"
"1587","2","2",6,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",81,8,11,"other",43.7333333333333,"0","0",5,"1","C"
"1588","2","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",73,0,11,"other",42.1666666666667,"0","0",5,"0","I"
"1589","2","3",15,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",78,0,11,"other",42.1,"0","0",6,"0","C"
"1590","2","1",10,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",6,5,"3 DL, 4 LB, 4 DB","TRADITIONAL",50,0,11,"other",41.8666666666667,"0","0",4,"0","I"
"1591","2","2",10,"play_type_sack","SHOTGUN","1 RB, 2 TE, 2 WR",6,5,"3 DL, 4 LB, 4 DB","TRADITIONAL",50,-2,11,"other",41.7833333333333,"0","0",4,"0","S"
"1592","2","3",12,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",48,8,11,"other",41.15,"0","0",5,"0","C"
"1593","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",95,9,11,"other",40.9166666666667,"0","0",5,"1","C"
"1594","2","2",1,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","SCRAMBLE_ROLLOUT_LEFT",86,0,11,"other",40.6,"0","0",5,"0","I"
"1595","2","3",1,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",86,34,11,"other",40.4833333333333,"0","0",6,"1","C"
"1596","2","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",52,11,11,"own",40.35,"0","0",6,"1","C"
"1597","2","1",10,"play_type_pass","","1 RB, 1 TE, 3 WR",4,0,"4 DL, 1 LB, 6 DB","UNKNOWN",41,0,11,"own",40.1,"0","0",6,"0","I"
"1598","3","2",16,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",107,6,11,"other",38.95,"0","0",5,"0","C"
"1599","3","3",10,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",101,14,11,"other",38.2666666666667,"0","0",6,"1","C"
"1600","3","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",87,19,11,"other",37.1333333333333,"0","0",5,"1","C"
"1601","3","2",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",63,0,11,"other",35.9666666666667,"0","0",5,"0","I"
"1602","3","3",5,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",63,0,11,"other",35.8666666666667,"0","0",6,"0","I"
"1603","3","1",10,"play_type_pass","PISTOL","2 RB, 1 TE, 2 WR",6,5,"2 DL, 4 LB, 5 DB","TRADITIONAL",32,-2,11,"other",35.6333333333333,"0","0",5,"0","C"
"1604","3","3",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",32,0,11,"other",34.4333333333333,"0","0",5,"0","IN"
"1605","3","2",11,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,3,"4 DL, 2 LB, 5 DB","TRADITIONAL",40,4,11,"own",33.5333333333333,"0","0",5,"0","C"
"1606","3","3",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",36,11,11,"own",32.8333333333333,"0","0",6,"1","C"
"1607","3","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",25,3,11,"own",32.1833333333333,"0","0",5,"1","C"
"1608","3","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",19,0,11,"own",30.8166666666667,"0","0",6,"0","I"
"1609","3","1",10,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",7,4,"3 DL, 4 LB, 4 DB","TRADITIONAL",34,0,8,"other",30.5833333333333,"0","0",4,"0","I"
"1610","3","3",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,6,"2 DL, 4 LB, 5 DB","TRADITIONAL",39,0,8,"other",29.7666666666667,"0","0",5,"0","I"
"1611","3","2",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",80,7,8,"other",28.9833333333333,"0","0",5,"1","C"
"1612","3","2",13,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",62,19,8,"other",27.05,"0","0",5,"1","C"
"1613","3","2",6,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",39,9,8,"own",25.8166666666667,"0","0",5,"1","C"
"1614","4","2",9,"play_type_sack","I_FORM","1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",91,-10,8,"own",25,"0","0",5,"0","S"
"1615","4","3",19,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",81,-2,8,"own",24.2833333333333,"0","0",6,"0","C"
"1616","4","3",1,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,3,"2 DL, 4 LB, 5 DB","TRADITIONAL",76,5,5,"other",22.5,"0","0",5,"1","C"
"1617","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,6,"2 DL, 4 LB, 5 DB","TRADITIONAL",71,0,5,"other",21.85,"0","0",5,"0","I"
"1618","4","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"2 DL, 4 LB, 5 DB","TRADITIONAL",71,9,5,"other",21.7833333333333,"0","0",5,"0","C"
"1619","4","1",10,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",8,6,"3 DL, 4 LB, 4 DB","TRADITIONAL",60,21,5,"own",20.8,"0","0",4,"1","C"
"1620","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,3,"2 DL, 4 LB, 5 DB","TRADITIONAL",39,9,5,"own",20.3166666666667,"0","0",5,"1","C"
"1621","4","3",1,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,3,"2 DL, 4 LB, 5 DB","DESIGNED_ROLLOUT_RIGHT",30,12,5,"own",19.2666666666667,"0","0",5,"1","C"
"1622","4","1",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",18,3,5,"own",18.8166666666667,"0","0",5,"1","C"
"1623","4","3",3,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,7,"2 DL, 4 LB, 5 DB","TRADITIONAL",13,3,5,"own",17.6166666666667,"0","0",5,"1","C"
"1624","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",35,10,12,"other",17.5333333333333,"0","0",5,"1","C"
"1625","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",45,10,12,"other",17.0833333333333,"0","0",5,"1","C"
"1626","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",55,0,12,"other",16.7166666666667,"0","0",5,"0","I"
"1627","4","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",55,8,12,"other",16.65,"0","0",5,"0","C"
"1628","4","3",2,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",63,6,12,"own",16.25,"0","0",5,"1","C"
"1629","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",69,5,12,"own",15.85,"0","0",6,"0","C"
"1630","4","2",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",74,7,12,"own",15.4666666666667,"0","0",6,"1","C"
"1631","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",81,8,12,"own",15.1333333333333,"0","0",6,"0","C"
"1632","4","3",12,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"2 DL, 4 LB, 5 DB","TRADITIONAL",75,6,12,"other",14.0833333333333,"0","0",5,"0","C"
"1633","4","2",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",36,7,12,"other",13.65,"0","0",6,"1","C"
"1634","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",43,0,12,"other",13.2833333333333,"0","0",6,"0","I"
"1635","4","2",10,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",43,-6,12,"other",13.2166666666667,"0","0",6,"0","S"
"1636","4","3",16,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",37,14,12,"other",12.4833333333333,"0","0",6,"0","C"
"1637","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",56,7,12,"other",11.9666666666667,"0","0",6,"0","C"
"1638","4","2",3,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",63,7,12,"own",11.4333333333333,"0","0",6,"1","C"
"1639","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",70,4,12,"own",11.1166666666667,"0","0",6,"0","C"
"1640","4","2",6,"play_type_pass","","1 RB, 1 TE, 3 WR",4,0,"4 DL, 1 LB, 6 DB","UNKNOWN",74,0,12,"own",10.9,"0","0",6,"0","I"
"1641","4","3",16,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",4,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",64,12,12,"own",10.7666666666667,"0","0",6,"1","C"
"1642","4","4",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"4 DL, 1 LB, 6 DB","TRADITIONAL",76,0,12,"own",10.3833333333333,"0","0",6,"0","I"
"1643","1","2",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",82,9,0,"other",69.4,"0","0",5,"1","C"
"1644","1","1",15,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",78,0,0,"other",68.4666666666667,"0","0",5,"0","I"
"1645","1","3",12,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",75,-2,0,"other",67.8333333333333,"0","0",5,"0","S"
"1646","1","3",6,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",44,0,0,"other",65.0833333333333,"0","0",5,"0","I"
"1648","1","1",10,"play_type_sack","EMPTY","1 RB, 2 TE, 2 WR",5,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",61,-7,7,"other",63.8166666666667,"0","0",5,"0","S"
"1649","1","2",25,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,3,"1 DL, 5 LB, 5 DB","TRADITIONAL",59,-2,7,"own",61.7833333333333,"0","0",5,"0","C"
"1650","1","1",10,"play_type_pass","WILDCAT","1 RB, 2 TE, 2 WR",7,1,"3 DL, 4 LB, 4 DB","TRADITIONAL",65,8,7,"own",59.15,"0","0",4,"1","C"
"1651","1","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",85,7,7,"own",56.3166666666667,"0","0",5,"1","C"
"1652","1","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB","TRADITIONAL",92,18,7,"own",55.7166666666667,"0","0",5,"1","C"
"1653","1","2",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"2 DL, 4 LB, 5 DB","TRADITIONAL",82,19,14,"other",55.0333333333333,"0","0",5,"1","C"
"1654","2","2",21,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",46,17,14,"other",53.95,"0","0",5,"1","C"
"1655","2","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",63,7,14,"own",53.3666666666667,"0","0",5,"1","C"
"1656","2","2",7,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",73,0,14,"own",52.3666666666667,"0","0",5,"0","IN"
"1657","2","2",13,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",8,6,"3 DL, 4 LB, 4 DB","TRADITIONAL",93,12,14,"other",51.6,"0","0",4,"1","C"
"1658","2","1",10,"play_type_pass","PISTOL","1 RB, 3 TE, 1 WR",7,6,"3 DL, 4 LB, 4 DB","TRADITIONAL",79,0,14,"other",50.2166666666667,"0","0",4,"0","I"
"1659","2","3",6,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,3,"2 DL, 4 LB, 5 DB","TRADITIONAL",75,4,14,"other",49.5333333333333,"0","0",5,"0","C"
"1660","2","2",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",25,6,14,"other",48.4166666666667,"0","0",5,"0","C"
"1661","2","3",1,"play_type_pass","SINGLEBACK","6 OL, 1 RB, 2 TE, 1 WR",8,7,"3 DL, 4 LB, 4 DB","TRADITIONAL",31,0,14,"other",47.8166666666667,"0","0",4,"0","I"
"1662","2","3",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",85,6,14,"other",46.2666666666667,"0","0",5,"0","C"
"1663","2","2",16,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"3 DL, 3 LB, 5 DB","TRADITIONAL",84,0,14,"other",43.7833333333333,"0","0",5,"0","I"
"1664","2","3",16,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"2 DL, 4 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",84,0,14,"other",43.7166666666667,"0","1",5,"0","I"
"1665","2","1",20,"play_type_pass","EMPTY","1 RB, 2 TE, 2 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",42,8,14,"other",42.5833333333333,"0","0",5,"0","C"
"1666","2","2",12,"play_type_pass","EMPTY","1 RB, 2 TE, 2 WR",5,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",50,5,14,"other",42.05,"0","0",5,"0","C"
"1667","2","3",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",55,23,14,"other",41.9666666666667,"0","0",5,"1","C"
"1668","2","2",6,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",82,0,14,"own",41.2666666666667,"0","0",5,"0","I"
"1669","2","3",6,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB","SCRAMBLE_ROLLOUT_LEFT",82,28,14,"own",41.1333333333333,"0","0",5,"1","C"
"1670","3","3",4,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"3 DL, 3 LB, 5 DB","TRADITIONAL",41,0,7,"other",38.6333333333333,"0","0",5,"0","I"
"1671","3","2",7,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",8,5,"3 DL, 4 LB, 4 DB","TRADITIONAL",103,20,7,"other",37.8833333333333,"0","0",4,"1","C"
"1672","3","2",7,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",7,6,"2 DL, 4 LB, 5 DB","TRADITIONAL",80,15,7,"other",36.6833333333333,"0","0",5,"1","C"
"1673","3","1",10,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",7,6,"2 DL, 4 LB, 5 DB","TRADITIONAL",65,0,7,"other",36.15,"0","0",5,"0","I"
"1674","3","3",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,3,"1 DL, 5 LB, 5 DB","TRADITIONAL",60,16,7,"own",35.3666666666667,"0","0",5,"1","C"
"1675","3","2",9,"play_type_sack","SINGLEBACK","1 RB, 2 TE, 2 WR",6,7,"2 DL, 4 LB, 5 DB","TRADITIONAL",43,-5,7,"own",34.35,"0","0",5,"0","S"
"1676","3","3",14,"play_type_pass","SHOTGUN","2 RB, 0 TE, 3 WR",6,5,"1 DL, 5 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",48,0,7,"own",33.5666666666667,"0","0",5,"0","I"
"1677","3","2",9,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",7,5,"3 DL, 4 LB, 4 DB","TRADITIONAL",16,4,7,"other",32.7166666666667,"0","0",4,"0","C"
"1678","3","3",5,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",20,0,7,"other",31.9666666666667,"0","0",5,"0","I"
"1679","3","1",10,"play_type_pass","EMPTY","1 RB, 2 TE, 2 WR",5,3,"3 DL, 4 LB, 4 DB","TRADITIONAL",62,8,7,"other",31.65,"0","0",4,"1","C"
"1680","3","2",9,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB","SCRAMBLE_ROLLOUT_LEFT",19,0,7,"own",28.5833333333333,"0","0",5,"0","I"
"1681","3","3",9,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",19,-7,7,"own",28.4333333333333,"0","0",5,"0","S"
"1682","3","1",10,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",35,1,4,"other",27.65,"0","0",5,"0","C"
"1683","3","2",14,"play_type_sack","SINGLEBACK","1 RB, 2 TE, 2 WR",7,5,"3 DL, 4 LB, 4 DB","TRADITIONAL",31,-8,4,"other",26.7833333333333,"0","0",4,"0","S"
"1684","3","3",22,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,2,"2 DL, 4 LB, 5 DB","TRADITIONAL",23,4,4,"other",26.0333333333333,"0","0",5,"0","C"
"1685","3","1",10,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",80,13,4,"other",25.1333333333333,"0","0",5,"1","C"
"1686","4","2",7,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,3,"2 DL, 4 LB, 5 DB","TRADITIONAL",71,39,4,"own",23.5333333333333,"0","0",5,"1","C"
"1687","4","1",10,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",7,5,"3 DL, 4 LB, 4 DB","DESIGNED_ROLLOUT_RIGHT",85,11,3,"other",23.4166666666667,"0","1",4,"1","C"
"1688","4","3",3,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"3 DL, 3 LB, 5 DB","TRADITIONAL",52,14,3,"own",21.6333333333333,"0","0",5,"1","C"
"1689","4","1",10,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB","TRADITIONAL",38,0,3,"own",21.3333333333333,"0","0",5,"0","I"
"1690","4","3",11,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","TRADITIONAL",39,5,3,"own",20.4833333333333,"0","0",5,"0","C"
"1691","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",48,23,0,"other",18.6166666666667,"0","0",5,"1","C"
"1692","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,2,"2 DL, 4 LB, 5 DB","TRADITIONAL",71,1,0,"own",18.1166666666667,"0","0",5,"0","C"
"1693","4","2",9,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,1,"2 DL, 4 LB, 5 DB","TRADITIONAL",72,1,0,"own",17.65,"0","0",5,"0","C"
"1694","4","3",8,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"1 DL, 5 LB, 5 DB","TRADITIONAL",73,0,0,"own",16.9333333333333,"0","0",5,"0","I"
"1695","4","2",9,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB","SCRAMBLE_ROLLOUT_LEFT",71,13,0,"other",15.5833333333333,"0","0",5,"1","C"
"1696","4","2",12,"play_type_pass","I_FORM","1 RB, 2 TE, 2 WR",6,5,"3 DL, 4 LB, 4 DB","TRADITIONAL",50,18,0,"own",12.4833333333333,"1","0",4,"1","C"
"1697","4","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",35,0,3,"other",11,"1","0",5,"0","I"
"1698","4","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",3,4,"1 DL, 5 LB, 5 DB","TRADITIONAL",35,4,3,"other",10.9166666666667,"1","0",5,"0","C"
"1699","4","3",6,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,3,"1 DL, 5 LB, 5 DB","TRADITIONAL",39,19,3,"other",10.55,"1","0",5,"1","C"
"1700","4","1",10,"play_type_pass","","1 RB, 1 TE, 3 WR",6,0,"1 DL, 5 LB, 5 DB","UNKNOWN",58,0,3,"other",10.3,"1","0",5,"0","I"
"1701","4","2",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",3,2,"1 DL, 3 LB, 7 DB","SCRAMBLE_ROLLOUT_LEFT",58,31,3,"other",10.2833333333333,"1","0",7,"0","C"
"1702","1","1",10,"play_type_pass","I_FORM","1 RB, 2 TE, 2 WR",7,7,"4 DL, 3 LB, 4 DB","TRADITIONAL",85,75,0,"other",70,"0","0",4,"1","C"
"1703","1","1",10,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",35,3,7,"other",69.8166666666667,"0","0",5,"0","C"
"1704","1","3",14,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",31,9,7,"other",68.45,"0","1",5,"0","C"
"1705","1","2",6,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",89,7,7,"other",67.1666666666667,"0","0",5,"1","C"
"1706","1","1",10,"play_type_pass","SINGLEBACK","1 RB, 2 TE, 2 WR",7,5,"4 DL, 3 LB, 4 DB","SCRAMBLE",82,0,7,"other",66.8333333333333,"0","0",4,"0","I"
"1707","1","2",10,"play_type_sack","SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",82,-7,7,"other",66.7166666666667,"0","0",5,"0","S"
"1708","1","3",17,"play_type_pass","SHOTGUN","1 RB, 1 TE, 3 WR",2,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",89,13,7,"other",66.15,"0","0",5,"0","C"
"1709","1","1",10,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB","DESIGNED_ROLLOUT_RIGHT",23,17,7,"other",65.35,"0","0",5,"1","C"
"1710","1","1",10,"play_type_pass","SINGLEBACK","1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB","TRADITIONAL",40,14,7,"other",64.65,"0","0",5,"1","C"
"1711","1","1",30,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",6,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",34,0,7,"other",63.1166666666667,"0","0",4,"0","I"
"1712","1","3",41,"play_type_pass","PISTOL","1 RB, 1 TE, 3 WR",4,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",23,15,7,"other",61.9,"0","0",5,"0","C"
"1713","1","2",1,"play_type_pass","SHOTGUN","1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB","TRADITIONAL",86,7,7,"other",60.55,"0","0",4,"1","C"
"1714","1","2",21,"play_type_pass","EMPTY","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",90,0,7,"other",59.7,"0","0",5,"0","I"
"1715","1","3",21,"play_type_pass","EMPTY","0 RB, 2 TE, 3 WR",4,4,"4 DL, 2 LB, 5 DB","TRADITIONAL",90,5,7,"other",59.65,"0","0",5,"0","C"
"1716","1","2",2,"play_type_sack","SHOTGUN","1 RB, 2 TE, 2 WR",8,5,"4 DL, 3 LB, 4 DB","TRADITIONAL",56,0,7,"other",56.05,"0","0",4,"0","S"
